,text,Username,Timestamp,lenght,location,device,RT,Reply
1375,"RT @TomBodett: From a WH source - ""Hillary Clinton purposely lost the election with the aid of Russian hacking so the Democrats could then…",RoxieannR,Thu Dec 19 08:50:11 +0000 2019,139,,iPhone,True,
1376,"RT @RepTomColeman: “The president is not a Russian agent,’’ Senator Marco Rubio, Republican of Florida, declared, at a hearing on a bill to…",trelliage,Thu Dec 19 08:50:18 +0000 2019,140,"Ohio, USA",Android,True,
1377,"@piersmorgan these people never learn.
Si is a Labour member...still angry.",willywombat7,Thu Dec 19 08:50:30 +0000 2019,75,Brexitania,iPad,False,piersmorgan
1378,"RT @DaMajesticNegus: #GRAMFAM #grambling #gramfam20 #gramfam21 #gramfam22 #gramfam23
 If you get an email like this, DELETE IT ASAP. It is…",DShadow06,Thu Dec 19 08:50:36 +0000 2019,139,"Grambling, LA",iPhone,True,
1379,"RT @joshuawongcf: 3/ Since such functions can't be found on ordinary user interface, that can only be possible with the help of state-spons…",avildsen,Thu Dec 19 08:50:36 +0000 2019,140,"los angeles, ca",iPhone,True,
1380,"RT @ezracheungtoto: Pro-democracy @joshuawongcf says on his Facebook page that in a court case against him, the police extracted private te…",BenL23,Thu Dec 19 08:50:39 +0000 2019,140,Hong Kong,Mobile device,True,
1381,"RT @ezracheungtoto: Pro-democracy @joshuawongcf says on his Facebook page that in a court case against him, the police extracted private te…",galileocheng,Thu Dec 19 08:50:46 +0000 2019,140,Hong Kong,Mobile device,True,
1382,"Microsoft issues an out-of-band update to address SharePoint information disclosure flaw https://t.co/X3bvMLOP5S

#Hacking
#hackingnews
#informationsecuritynews

#CyberGuerrillaAutonomousNexus",CGuerrillAneXus,Thu Dec 19 08:50:47 +0000 2019,192,"Central Committee of the Meowist Party of the Soviet #CyberGuerrillaAutonomousNexus
 #IFollowBack",-,False,
1383,"RT @joshuawongcf: 3/ Since such functions can't be found on ordinary user interface, that can only be possible with the help of state-spons…",tchk57102468,Thu Dec 19 08:51:02 +0000 2019,140,,Mobile device,True,
1384,"RT @joshuawongcf: 3/ Since such functions can't be found on ordinary user interface, that can only be possible with the help of state-spons…",lovellhe1,Thu Dec 19 08:51:04 +0000 2019,140,"Oswego, NY",iPhone,True,
1385,"RT @thecybermentor: (1/?) How to become an ethical hacker, without spending a dollar.  A short novel:

If you're new to the field of ethica…",_pomracenje_uma,Thu Dec 19 08:51:14 +0000 2019,140,,Android,True,
1386,Hilarious,MisanthropicBi6,Thu Dec 19 08:51:20 +0000 2019,9,,Android,False,
1387,RT @soodagyver: Loved all the virtual machine stuff in every #AdventOfCode. This year's intcode is overwriting all my hobby hacking plans f…,socialism_doer,Thu Dec 19 08:51:21 +0000 2019,140,,Android,True,
1388,"RT @Dinosn: Hacking GitHub with Unicode's dotless 'i'.
https://t.co/K6d1qXazjw",pierrecdn,Thu Dec 19 08:51:26 +0000 2019,78,"Paris, France",Android,True,
1389,"RT @Midhunryann: #bugbounty
#infosec
#hacking
#swag
#infosecurity
Thanks for this... ❤️😎 https://t.co/nK7NJ3R4Fu",CyberSecurityN8,Thu Dec 19 08:51:28 +0000 2019,112,,-,True,
1390,RT @brainsmoke: I have retroactively fixed everybody's complaint about movie hacking/reverse engineering not being realistic. #hexdumpinsty…,Scaley_Jencen,Thu Dec 19 08:51:28 +0000 2019,140,UK,-,True,
1391,"RT @joshuawongcf: 3/ Since such functions can't be found on ordinary user interface, that can only be possible with the help of state-spons…",Luna41258505,Thu Dec 19 08:51:36 +0000 2019,140,,Android,True,
1392,Ah-ha! The deep state plot finally uncovered!,Ibishblog,Thu Dec 19 08:51:44 +0000 2019,45,"Washington, DC",iPhone,False,
1393,"RT @CyberteqInfo: Explore our new website https://t.co/mv7xWlaFtn

#cybersecurity #hacking #security #technology #hacker #infosec #tech #pr…",s_3lorm,Thu Dec 19 08:51:49 +0000 2019,140,à la maison 🏡,Mobile device,True,
1394,"RT @joshuawongcf: 3/ Since such functions can't be found on ordinary user interface, that can only be possible with the help of state-spons…",KathyLa87840450,Thu Dec 19 08:51:51 +0000 2019,140,,Android,True,
1395,"RT @Midhunryann: #bugbounty
#infosec
#hacking
#swag
#infosecurity
Thanks for this... ❤️😎 https://t.co/nK7NJ3R4Fu",sectest9,Thu Dec 19 08:51:56 +0000 2019,112,"Hyderabad, India",-,True,
1396,"RT @ezracheungtoto: Pro-democracy @joshuawongcf says on his Facebook page that in a court case against him, the police extracted private te…",wanderlust811,Thu Dec 19 08:52:13 +0000 2019,140,syd. hk,iPhone,True,
1397,"The NAZI COUP is undergoing
Be prepared",bentiras,Thu Dec 19 08:52:17 +0000 2019,39,New York City,Android,False,
1398,"RT @Secure_Link: #Cybershots of 2019 everyday! A #throwback on Social Media Security :)
#passwordsecurity #cybersecurity #security #technol…",MalaPersona10,Thu Dec 19 08:52:31 +0000 2019,140,Adivina...,-,True,
1399,"RT @joshuawongcf: 3/ Since such functions can't be found on ordinary user interface, that can only be possible with the help of state-spons…",msealander,Thu Dec 19 08:52:40 +0000 2019,140,"Atlanta, GA",Android,True,
1400,"RT @ezracheungtoto: Pro-democracy @joshuawongcf says on his Facebook page that in a court case against him, the police extracted private te…",yywwjs,Thu Dec 19 08:52:40 +0000 2019,140,Hong Kong,iPhone,True,
1401,"RT @securityaffairs: #Dacls #RAT, the first #Lazarus #malware that targets #Linux devices
https://t.co/1Pz7DcxOlU
#securityaffairs #hacking",LinuxDreams,Thu Dec 19 08:52:45 +0000 2019,139,digitalocean,-,True,
1402,"RT @ezracheungtoto: Pro-democracy @joshuawongcf says on his Facebook page that in a court case against him, the police extracted private te…",wonw080,Thu Dec 19 08:53:02 +0000 2019,140,,Android,True,
1403,"RT @joshuawongcf: 3/ Since such functions can't be found on ordinary user interface, that can only be possible with the help of state-spons…",li_tohansli,Thu Dec 19 08:53:04 +0000 2019,140,,iPhone,True,
1404,Oh my Gawd. Oh my Gawd. Are you fucking shitting me?!?,BrokenChild8,Thu Dec 19 08:53:18 +0000 2019,54,CA,iPhone,False,
1405,"RT @thecybermentor: (1/?) How to become an ethical hacker, without spending a dollar.  A short novel:

If you're new to the field of ethica…",offethhacker,Thu Dec 19 08:53:20 +0000 2019,140,127.0.0.1,Android,True,
1406,@piersmorgan Phone-hacking: The Piers Morgan connection - Mirror admits some stories during Morgan's tenure may have been obtained by illegal means | The Independent - https://t.co/MXECTVbBxy,BhaktiJala,Thu Dec 19 08:53:25 +0000 2019,191,,iPhone,False,piersmorgan
1407,RT @dr_farrago: Partial hacking... https://t.co/ddiZmP1AUE https://t.co/RW7YMaCgYK,tihadi31,Thu Dec 19 08:53:27 +0000 2019,82,BJP Headquarter,Android,True,
1408,"RT @joshuawongcf: 3/ Since such functions can't be found on ordinary user interface, that can only be possible with the help of state-spons…",geegeeo_o,Thu Dec 19 08:53:28 +0000 2019,140,,Mobile device,True,
1409,"@WIRED Posted... 
https://t.co/bUWQj0XNLQ",sultan0254,Thu Dec 19 08:53:32 +0000 2019,41,محافظة عمان,-,False,WIRED
1410,RT @brainsmoke: I have retroactively fixed everybody's complaint about movie hacking/reverse engineering not being realistic. #hexdumpinsty…,TheCrowAxe,Thu Dec 19 08:53:53 +0000 2019,140,,Android,True,
1411,"RT @joshuawongcf: 3/ Since such functions can't be found on ordinary user interface, that can only be possible with the help of state-spons…",fufan9716,Thu Dec 19 08:54:04 +0000 2019,140,침대이불속베개위,Android,True,
1412,"RT @joshuawongcf: 3/ Since such functions can't be found on ordinary user interface, that can only be possible with the help of state-spons…",pierojak1,Thu Dec 19 08:54:05 +0000 2019,140,Chicago,iPhone,True,
1413,"@IL0v3D3m0cr4cy @TulsiGabbard There are no ""Russians"" hacking your elections, lol. It's beyond bizarre than people actually believe Putin controls the US government, get a tin foil hat.",BasedFrogPrince,Thu Dec 19 08:54:07 +0000 2019,185,,Mobile device,False,IL0v3D3m0cr4cy
1414,"RT @joshuawongcf: 3/ Since such functions can't be found on ordinary user interface, that can only be possible with the help of state-spons…",care_generation,Thu Dec 19 08:54:07 +0000 2019,140,,Android,True,
1415,"RT @HackhubW: Search for that discreet hacker, you just found the right man for the job. DM for enquiries and business. #hacker #hacking #p…",mand_right,Thu Dec 19 08:54:09 +0000 2019,140,,Android,True,
1416,"RT @iC0dE_: iC0dE PUBLISHING SCHEDULE: DECEMBER

Publication Date: 26th and 31st

https://t.co/85462tzhCN

#programming #coding #hacking #p…",AraynSadik,Thu Dec 19 08:54:14 +0000 2019,140,Dhaka,Mobile device,True,
1417,"RT @HackhubW: Are you looking to get evidence your spouse is cheating?
Follow and contact us
For discreet PI/hacking services feel free to…",mand_right,Thu Dec 19 08:54:15 +0000 2019,139,,Android,True,
1418,"RT @iC0dE_: iC0dE DECEMBER NEWSLETTER Coming Very Soon --&gt; SUBSCRIBE HERE: https://t.co/QCfa2kLQTN

#programming #coding #hacking #programm…",AraynSadik,Thu Dec 19 08:54:17 +0000 2019,143,Dhaka,Mobile device,True,
1419,"RT @HackhubW: Are you looking to gain unprecedented access to a target email/server of your target? 
Are you looking to get evidence your s…",mand_right,Thu Dec 19 08:54:18 +0000 2019,140,,Android,True,
1420,"RT @HackhubW: Follow @HackhubW 
DM @HackhubW
Email: hackhub.world@gmail.com
For hacking related request involving
Bitcoin Recovery
PayPal a…",mand_right,Thu Dec 19 08:54:22 +0000 2019,140,,Android,True,
1421,"'Could have'.   Can't see the point of hedge funds hacking into bank's finance otherwise, can you?",ZapHS2,Thu Dec 19 08:54:24 +0000 2019,98,London Euston,Mobile device,False,
1422,"RT @DaMajesticNegus: #GRAMFAM #grambling #gramfam20 #gramfam21 #gramfam22 #gramfam23
 If you get an email like this, DELETE IT ASAP. It is…",YOwtqast,Thu Dec 19 08:54:26 +0000 2019,139,United States,iPhone,True,
1423,"RT @HackhubW: Follow @HackhubW 
DM@hackhub.world
For hacking related request involving
Bitcoin Recovery
PayPal account 
Credit score fix
Cy…",mand_right,Thu Dec 19 08:54:26 +0000 2019,140,,Android,True,
1424,"RT @ezracheungtoto: Pro-democracy @joshuawongcf says on his Facebook page that in a court case against him, the police extracted private te…",JeannePlaumann,Thu Dec 19 08:54:28 +0000 2019,140,Berlin,iPhone,True,
1425,"RT @HackhubW: https://t.co/4EFdX6ey5a.
For discreet PI/hacking services feel free to DM or contact at hackhub.world@gmail.com, text: +1(805…",mand_right,Thu Dec 19 08:54:28 +0000 2019,140,,Android,True,
1426,RT @ladyhaja: bit like phone hacking https://t.co/uRjkiaXJAl,_CalvinDavis,Thu Dec 19 08:54:40 +0000 2019,60,Manchester,Android,True,
1427,"Me, through hacking coughs:  please end me",dxmyxix,Thu Dec 19 08:54:41 +0000 2019,42,"Texas, USA",Mobile device,False,
1428,@SecOpsWarrior Here’s a good thread for PenTesting. https://t.co/3PTfZc6orN,KAS_stoner,Thu Dec 19 08:54:44 +0000 2019,75,,iPhone,False,SecOpsWarrior
1429,"RT @iC0dE_: iC0dE DECEMBER NEWSLETTER Coming Very Soon --&gt; SUBSCRIBE HERE: https://t.co/QCfa2kLQTN

#programming #coding #hacking #programm…",PhoenixGyaan,Thu Dec 19 08:54:53 +0000 2019,143,Cloud,Mobile device,True,
1430,So we’re really hacking Spotify accounts now 🥴,ulovejan,Thu Dec 19 08:54:59 +0000 2019,46,"Lambeth, London",iPhone,False,
1431,RT @Ibishblog: Ah-ha! The deep state plot finally uncovered! https://t.co/a1YFvIi5xT,portraitinflesh,Thu Dec 19 08:55:02 +0000 2019,84,"Cardiff, Wales, UK",Android,True,
1432,"RT @BrianKarem: Not from the Onion but from a WH source - ""Hillary Clinton purposely lost the election with the aid of Russian hacking so t…",GwynethBell22,Thu Dec 19 08:55:04 +0000 2019,140,"Vancouver, WA",iPhone,True,
1433,RT @Ibishblog: Ah-ha! The deep state plot finally uncovered! https://t.co/a1YFvIi5xT,keithmfitz,Thu Dec 19 08:55:09 +0000 2019,84,Boston - Singapore - Bangkok,Mobile device,True,
1434,RT @i_oofficial: lol when u get bored and just feel like hacking ur hometown promoters bc u want attention,chrryblssmbitch,Thu Dec 19 08:55:15 +0000 2019,106,,iPhone,True,
1435,RT @brainsmoke: I have retroactively fixed everybody's complaint about movie hacking/reverse engineering not being realistic. #hexdumpinsty…,saabi,Thu Dec 19 08:55:27 +0000 2019,140,"Budapest, Hungary",Mac,True,
1436,"#CyberSecurity #Hacker [Google Hacking for Penetration Testers, Third Edition] 🐦 https://t.co/M4Pi7wQ1Ap 📢📣🔔 https://t.co/DOXvM71DAw Google is the most popular search engine ever created, but Google’s search capabilities are so powerful, they sometimes d ...",CyberDomain,Thu Dec 19 08:55:42 +0000 2019,258,Cyber Domain,-,False,
1437,"RT @BrianKarem: Not from the Onion but from a WH source - ""Hillary Clinton purposely lost the election with the aid of Russian hacking so t…",redbird012,Thu Dec 19 08:55:52 +0000 2019,140,Canada,iPhone,True,
1438,Deadass... n y’all need to hack brightspace too and switch up the marks,HolyCurlz,Thu Dec 19 08:55:56 +0000 2019,71,,iPhone,False,
1439,RT @nycsouthpaw: The source spoke on condition of anonymity so that he or she would be free to say something so stupid. https://t.co/lt5fAO…,_McPapadopoulos,Thu Dec 19 08:55:59 +0000 2019,140,"Salem, OR",Android,True,
1440,"RT @thecybermentor: (1/?) How to become an ethical hacker, without spending a dollar.  A short novel:

If you're new to the field of ethica…",Return551,Thu Dec 19 08:56:00 +0000 2019,140,,Android,True,
1441,"RT @vickyfuck_: hacking into the government database (the big one). i type in ""password"". access denied flashes on the screen. ""fuck,"" i mu…",Labadore64,Thu Dec 19 08:56:04 +0000 2019,140,the cosmic codpiece,Mobile device,True,
1442,Thanks for the mention sitewideUK. #bhivechat https://t.co/kJOnGVsW9b,marketingking4,Thu Dec 19 08:56:09 +0000 2019,69,U.S.A.,-,False,
1443,"RT @BrianKarem: Not from the Onion but from a WH source - ""Hillary Clinton purposely lost the election with the aid of Russian hacking so t…",RAOCES,Thu Dec 19 08:56:12 +0000 2019,140,,Android,True,
1444,"RT @joshuawongcf: 3/ Since such functions can't be found on ordinary user interface, that can only be possible with the help of state-spons…",yanlam84875076,Thu Dec 19 08:56:14 +0000 2019,140,,iPhone,True,
1445,"RT @ceos3c: Does learning Web Development make you a better Hacker? 

#hacking #webdevelopment #coding #cybersecurity

https://t.co/9GrhyUR…",cybersec_feeds,Thu Dec 19 08:56:14 +0000 2019,140,Internet,-,True,
1446,"BleepinComputer: In a statement to BleepingComputer from the victim, Andrew Agencies, the company states that no data was stolen. https://t.co/jytDYFnNpN https://t.co/5v0ZCxxWTU #cybersecurity #hacking #computersecurity #nyc #newyork",cybersecureny,Thu Dec 19 08:56:21 +0000 2019,233,"New York, NY",-,False,
1447,"RT @BrianKarem: Not from the Onion but from a WH source - ""Hillary Clinton purposely lost the election with the aid of Russian hacking so t…",JoshDaCat,Thu Dec 19 08:56:22 +0000 2019,140,"Hobart, Australia",Mobile device,True,
1448,BleepinComputer: Maze who has become notorious for releasing the data of victims who do not pay the ransom has not released any of the files that they claim to have stolen. https://t.co/gp5mTCbzSK #cybersecurity #hacking #computersecurity #nyc #newyork,cybersecureny,Thu Dec 19 08:56:22 +0000 2019,252,"New York, NY",-,False,
1449,"BleepinComputer: Vivaldi Now Impersonates Google Chrome to Avoid Being Blocked - by LawrenceAbrams
https://t.co/OaaZAZyIPM https://t.co/EURJE11Gu9 #cybersecurity #hacking #computersecurity #nyc #newyork",cybersecureny,Thu Dec 19 08:56:23 +0000 2019,202,"New York, NY",-,False,
1450,RT @lindagrass0: Cyber Security &amp; Hacking Concerns for Today’s Cars &amp; Tomorrow’s Autonomous Vehicles. Link &gt; https://t.co/bxLbM1MZH8 @ipfco…,pivotcloud,Thu Dec 19 08:56:31 +0000 2019,151,Ireland,Mobile device,True,
1451,"RT @joshuawongcf: 3/ Since such functions can't be found on ordinary user interface, that can only be possible with the help of state-spons…",Portello16,Thu Dec 19 08:56:45 +0000 2019,140,,Android,True,
1452,During the scandal Piers already acknowledged that he listened to her voicemail....I don’t understand his claim of defamation?! Or is he saying he didn’t do the hacking (as Oloni’s tweet suggests) but he still listened? Because that doesn’t make it any better g,MissShaniqua2,Thu Dec 19 08:56:46 +0000 2019,261,,iPhone,False,
1453,"RT @BrianKarem: Not from the Onion but from a WH source - ""Hillary Clinton purposely lost the election with the aid of Russian hacking so t…",zanetaco,Thu Dec 19 08:56:47 +0000 2019,140,,iPhone,True,
